train/pos/0_9.txt	a	4	0.028571	57	1.050431	0.030012
train/pos/10000_8.txt	a	17	0.038724	57	1.050431	0.040677
train/pos/10001_10.txt	a	6	0.040000	57	1.050431	0.042017
train/pos/10002_7.txt	a	7	0.056452	57	1.050431	0.059299
train/pos/10003_8.txt	a	4	0.033058	57	1.050431	0.034725
train/pos/10004_8.txt	a	9	0.051724	57	1.050431	0.054332
train/pos/10005_7.txt	a	2	0.018868	57	1.050431	0.019820
train/pos/10006_7.txt	a	13	0.038922	57	1.050431	0.040885
train/pos/10007_7.txt	a	12	0.027335	57	1.050431	0.028714
train/pos/10008_7.txt	a	10	0.030864	57	1.050431	0.032420
train/pos/10009_9.txt	a	5	0.017986	57	1.050431	0.018893
train/pos/1000_8.txt	a	2	0.023810	57	1.050431	0.025011
train/pos/10010_7.txt	a	4	0.014134	57	1.050431	0.014847
train/pos/10011_9.txt	a	10	0.045249	57	1.050431	0.047531
train/pos/10012_8.txt	a	9	0.060811	57	1.050431	0.063878
train/pos/10013_7.txt	a	6	0.037037	57	1.050431	0.038905
train/pos/10014_8.txt	a	7	0.036082	57	1.050431	0.037902
train/pos/10015_8.txt	a	11	0.033435	57	1.050431	0.035121
train/pos/10016_8.txt	a	3	0.023438	57	1.050431	0.024620
train/pos/10010_7.txt	abandoned	1	0.003534	1	4.417727	0.015612
train/pos/10007_7.txt	abducted	1	0.002278	1	4.417727	0.010064
train/neg/10003_1.txt	ability	1	0.002494	1	4.417727	0.011018
test/pos/0_10.txt	able	1	0.006536	2	4.012262	0.026224
train/pos/10004_8.txt	able	1	0.005747	2	4.012262	0.023058
test/neg/0_2.txt	about	3	0.017544	30	1.676887	0.029419
test/neg/10001_1.txt	about	1	0.004464	30	1.676887	0.007486
test/neg/10002_3.txt	about	3	0.009404	30	1.676887	0.015769
test/neg/10005_2.txt	about	1	0.006135	30	1.676887	0.010288
test/neg/10007_4.txt	about	1	0.007752	30	1.676887	0.012999
test/pos/10000_7.txt	about	1	0.002841	30	1.676887	0.004764
test/pos/10002_8.txt	about	2	0.015625	30	1.676887	0.026201
test/pos/10003_8.txt	about	2	0.009756	30	1.676887	0.016360
test/pos/10004_9.txt	about	1	0.003175	30	1.676887	0.005324
test/pos/10005_8.txt	about	1	0.002907	30	1.676887	0.004875
test/pos/10008_8.txt	about	3	0.003125	30	1.676887	0.005240
train/neg/10000_4.txt	about	2	0.002571	30	1.676887	0.004311
train/neg/10003_1.txt	about	2	0.004988	30	1.676887	0.008364
train/neg/10005_3.txt	about	1	0.003058	30	1.676887	0.005128
train/neg/10008_2.txt	about	2	0.006944	30	1.676887	0.011644
train/neg/10009_1.txt	about	1	0.002915	30	1.676887	0.004888
train/neg/10011_3.txt	about	1	0.007246	30	1.676887	0.012151
train/neg/10015_2.txt	about	1	0.011494	30	1.676887	0.019274
train/neg/10016_4.txt	about	1	0.007576	30	1.676887	0.012704
train/neg/10017_4.txt	about	1	0.005525	30	1.676887	0.009265
train/pos/0_9.txt	about	1	0.007143	30	1.676887	0.011978
train/pos/10000_8.txt	about	1	0.002278	30	1.676887	0.003820
train/pos/10002_7.txt	about	1	0.008065	30	1.676887	0.013524
train/pos/10006_7.txt	about	2	0.005988	30	1.676887	0.010041
train/pos/10007_7.txt	about	4	0.009112	30	1.676887	0.015280
train/pos/10009_9.txt	about	1	0.003597	30	1.676887	0.006032
train/pos/10010_7.txt	about	1	0.003534	30	1.676887	0.005926
train/pos/10014_8.txt	about	1	0.005155	30	1.676887	0.008644
train/pos/10016_8.txt	about	2	0.015625	30	1.676887	0.026201
train/pos/10017_9.txt	about	2	0.013245	30	1.676887	0.022210
test/neg/10003_3.txt	above	1	0.004219	4	3.501436	0.014773
test/pos/10001_9.txt	above	1	0.004049	4	3.501436	0.014177
train/neg/10013_1.txt	above	1	0.007463	4	3.501436	0.026131
train/pos/10017_9.txt	above	1	0.006623	4	3.501436	0.023190
train/neg/10002_1.txt	absence	1	0.006536	1	4.417727	0.028874
train/pos/10017_9.txt	absolutely	1	0.006623	1	4.417727	0.029259
test/pos/10008_8.txt	absorb	1	0.001042	1	4.417727	0.004603
test/pos/10008_8.txt	abstract	1	0.001042	1	4.417727	0.004603
train/neg/0_3.txt	absurd	2	0.017544	1	4.417727	0.077505
test/neg/10005_2.txt	abuse	1	0.006135	4	3.501436	0.021481
train/pos/10008_7.txt	abuse	1	0.003086	4	3.501436	0.010805
train/pos/10010_7.txt	abuse	1	0.003534	4	3.501436	0.012374
train/pos/10015_8.txt	abuse	1	0.003040	4	3.501436	0.010644
train/pos/10007_7.txt	abused	1	0.002278	1	4.417727	0.010064
train/pos/10008_7.txt	academy	1	0.003086	1	4.417727	0.013633
test/neg/10002_3.txt	accent	1	0.003135	2	4.012262	0.012578
train/neg/10009_1.txt	accent	3	0.008746	2	4.012262	0.035091
test/pos/10001_9.txt	accepted	1	0.004049	1	4.417727	0.017887
test/pos/10008_8.txt	accepts	1	0.001042	1	4.417727	0.004603
test/neg/10004_2.txt	access	1	0.008475	1	4.417727	0.037440
train/pos/10006_7.txt	acclaimed	1	0.002994	1	4.417727	0.013227
train/neg/10000_4.txt	accomplice	1	0.001285	1	4.417727	0.005677
train/pos/10006_7.txt	according	1	0.002994	1	4.417727	0.013227
test/neg/10005_2.txt	accountant	1	0.006135	1	4.417727	0.027103
train/pos/10010_7.txt	accrued	1	0.003534	1	4.417727	0.015612
train/pos/10007_7.txt	accumulated	1	0.002278	1	4.417727	0.010064
train/neg/10014_2.txt	accurate	1	0.014925	1	4.417727	0.065935
train/neg/10004_3.txt	accusations	1	0.009615	1	4.417727	0.042476
train/pos/10001_10.txt	accused	1	0.006667	1	4.417727	0.029453
test/pos/10008_8.txt	accuses	1	0.001042	1	4.417727	0.004603
train/pos/10005_7.txt	achieve	1	0.009434	1	4.417727	0.041677
test/pos/10006_7.txt	achievement	1	0.006993	1	4.417727	0.030893
train/pos/10004_8.txt	achieving	1	0.005747	1	4.417727	0.025389
train/pos/10015_8.txt	acquainted	1	0.003040	1	4.417727	0.013430
train/pos/10015_8.txt	acquaints	1	0.003040	1	4.417727	0.013430
train/neg/10001_4.txt	across	1	0.007042	2	4.012262	0.028254
train/pos/10013_7.txt	across	1	0.006173	2	4.012262	0.024768
test/neg/10001_1.txt	act	2	0.008929	2	4.012262	0.035825
test/pos/10008_8.txt	act	1	0.001042	2	4.012262	0.004181
test/pos/10008_8.txt	acted	1	0.001042	1	4.417727	0.004603
test/neg/10000_4.txt	acting	3	0.012448	13	2.471817	0.030769
test/neg/10001_1.txt	acting	1	0.004464	13	2.471817	0.011034
test/neg/10002_3.txt	acting	2	0.006270	13	2.471817	0.015498
test/neg/10006_2.txt	acting	1	0.006944	13	2.471817	0.017164
test/pos/10002_8.txt	acting	1	0.007812	13	2.471817	0.019310
test/pos/10003_8.txt	acting	2	0.009756	13	2.471817	0.024115
test/pos/10005_8.txt	acting	2	0.005814	13	2.471817	0.014371
test/pos/10008_8.txt	acting	4	0.004167	13	2.471817	0.010300
train/neg/10000_4.txt	acting	1	0.001285	13	2.471817	0.003176
train/pos/10001_10.txt	acting	1	0.006667	13	2.471817	0.016480
train/pos/10003_8.txt	acting	1	0.008264	13	2.471817	0.020427
train/pos/10006_7.txt	acting	1	0.002994	13	2.471817	0.007401
train/pos/10017_9.txt	acting	1	0.006623	13	2.471817	0.016371
test/neg/10000_4.txt	action	2	0.008299	10	2.712979	0.022515
test/neg/10002_3.txt	action	1	0.003135	10	2.712979	0.008505
test/neg/10003_3.txt	action	1	0.004219	10	2.712979	0.011446
test/neg/10007_4.txt	action	1	0.007752	10	2.712979	0.021031
test/neg/10008_4.txt	action	1	0.005988	10	2.712979	0.016245
test/pos/10000_7.txt	action	2	0.005682	10	2.712979	0.015415
train/neg/10000_4.txt	action	1	0.001285	10	2.712979	0.003486
train/neg/10011_3.txt	action	1	0.007246	10	2.712979	0.019658
train/pos/1000_8.txt	action	2	0.023810	10	2.712979	0.064596
train/pos/10015_8.txt	action	1	0.003040	10	2.712979	0.008247
train/pos/10004_8.txt	actions	1	0.005747	1	4.417727	0.025389
test/pos/10000_7.txt	actor	1	0.002841	5	3.319114	0.009430
test/pos/10007_10.txt	actor	1	0.005747	5	3.319114	0.019075
test/pos/10008_8.txt	actor	4	0.004167	5	3.319114	0.013831
train/pos/10003_8.txt	actor	1	0.008264	5	3.319114	0.027429
train/pos/10009_9.txt	actor	1	0.003597	5	3.319114	0.011939
test/neg/10001_1.txt	actors	2	0.008929	8	2.913649	0.026016
test/pos/10002_8.txt	actors	1	0.007812	8	2.913649	0.022761
test/pos/10006_7.txt	actors	1	0.006993	8	2.913649	0.020375
test/pos/10008_8.txt	actors	2	0.002083	8	2.913649	0.006069
train/neg/10001_4.txt	actors	2	0.014085	8	2.913649	0.041039
train/neg/10005_3.txt	actors	2	0.006116	8	2.913649	0.017820
train/neg/10006_4.txt	actors	1	0.006289	8	2.913649	0.018324
train/neg/10012_1.txt	actors	1	0.005747	8	2.913649	0.016745
test/neg/10003_3.txt	actress	1	0.004219	4	3.501436	0.014773
train/neg/10001_4.txt	actress	1	0.007042	4	3.501436	0.024657
train/pos/10003_8.txt	actress	1	0.008264	4	3.501436	0.028936
train/pos/10008_7.txt	actress	1	0.003086	4	3.501436	0.010805
train/neg/10006_4.txt	actresses	1	0.006289	5	3.319114	0.020874
train/neg/10009_1.txt	actresses	2	0.005831	5	3.319114	0.019354
train/neg/1000_4.txt	actresses	1	0.006849	5	3.319114	0.022733
train/neg/10012_1.txt	actresses	1	0.005747	5	3.319114	0.019075
train/pos/10008_7.txt	actresses	1	0.003086	5	3.319114	0.010243
test/pos/10008_8.txt	acts	2	0.002083	1	4.417727	0.009202
test/pos/10001_9.txt	actual	1	0.004049	4	3.501436	0.014177
test/pos/10005_8.txt	actual	1	0.002907	4	3.501436	0.010179
train/pos/10008_7.txt	actual	1	0.003086	4	3.501436	0.010805
train/pos/10014_8.txt	actual	1	0.005155	4	3.501436	0.018050
test/neg/10005_2.txt	actually	1	0.006135	10	2.712979	0.016644
test/pos/10005_8.txt	actually	1	0.002907	10	2.712979	0.007887
train/neg/10000_4.txt	actually	1	0.001285	10	2.712979	0.003486
train/neg/10009_1.txt	actually	1	0.002915	10	2.712979	0.007908
train/neg/1000_4.txt	actually	1	0.006849	10	2.712979	0.018581
train/neg/10012_1.txt	actually	1	0.005747	10	2.712979	0.015591
train/neg/10017_4.txt	actually	1	0.005525	10	2.712979	0.014989
train/pos/10003_8.txt	actually	1	0.008264	10	2.712979	0.022420
train/pos/10004_8.txt	actually	1	0.005747	10	2.712979	0.015591
train/pos/10008_7.txt	actually	1	0.003086	10	2.712979	0.008372
test/pos/10000_7.txt	add	1	0.002841	3	3.724580	0.010582
test/pos/10008_8.txt	add	1	0.001042	3	3.724580	0.003881
train/neg/10000_4.txt	add	1	0.001285	3	3.724580	0.004786
train/pos/10014_8.txt	added	1	0.005155	1	4.417727	0.022773
test/pos/10008_8.txt	additional	1	0.001042	1	4.417727	0.004603
test/pos/10004_9.txt	adds	1	0.003175	2	4.012262	0.012739
train/pos/10011_9.txt	adds	1	0.004525	2	4.012262	0.018155
test/pos/0_10.txt	admit	1	0.006536	2	4.012262	0.026224
train/pos/10010_7.txt	admit	1	0.003534	2	4.012262	0.014179
train/pos/10007_7.txt	adopted	1	0.002278	1	4.417727	0.010064
train/pos/10006_7.txt	adoptive	1	0.002994	2	4.012262	0.012013
train/pos/10014_8.txt	adoptive	1	0.005155	2	4.012262	0.020683
test/pos/10008_8.txt	adopts	2	0.002083	1	4.417727	0.009202
train/pos/10011_9.txt	ads	1	0.004525	1	4.417727	0.019990
train/neg/10017_4.txt	adult	1	0.005525	1	4.417727	0.024408
train/pos/0_9.txt	adults	1	0.007143	1	4.417727	0.031556
train/neg/10000_4.txt	adventure	1	0.001285	1	4.417727	0.005677
train/neg/10009_1.txt	affect	1	0.002915	2	4.012262	0.011696
train/pos/10005_7.txt	affect	1	0.009434	2	4.012262	0.037852
train/neg/10003_1.txt	affected	1	0.002494	1	4.417727	0.011018
test/pos/10003_8.txt	affectionate	1	0.004878	1	4.417727	0.021550
train/pos/10005_7.txt	affects	1	0.009434	1	4.417727	0.041677
train/neg/10003_1.txt	affluence	1	0.002494	1	4.417727	0.011018
train/neg/10005_3.txt	afraid	1	0.003058	1	4.417727	0.013509
test/pos/0_10.txt	after	1	0.006536	8	2.913649	0.019044
test/pos/10008_8.txt	after	1	0.001042	8	2.913649	0.003036
train/neg/10000_4.txt	after	1	0.001285	8	2.913649	0.003744
train/neg/10010_3.txt	after	1	0.009901	8	2.913649	0.028848
train/neg/10011_3.txt	after	1	0.007246	8	2.913649	0.021112
train/neg/10013_1.txt	after	1	0.007463	8	2.913649	0.021745
train/pos/10000_8.txt	after	1	0.002278	8	2.913649	0.006637
train/pos/10001_10.txt	after	1	0.006667	8	2.913649	0.019425
test/neg/0_2.txt	again	1	0.005848	5	3.319114	0.019410
test/pos/10007_10.txt	again	1	0.005747	5	3.319114	0.019075
test/pos/10008_8.txt	again	1	0.001042	5	3.319114	0.003459
train/neg/10000_4.txt	again	1	0.001285	5	3.319114	0.004265
train/pos/10003_8.txt	again	1	0.008264	5	3.319114	0.027429
test/neg/10001_1.txt	against	1	0.004464	6	3.164964	0.014128
test/pos/10000_7.txt	against	1	0.002841	6	3.164964	0.008992
test/pos/10001_9.txt	against	1	0.004049	6	3.164964	0.012815
test/pos/10003_8.txt	against	1	0.004878	6	3.164964	0.015439
test/pos/10004_9.txt	against	2	0.006349	6	3.164964	0.020094
test/pos/10008_8.txt	against	1	0.001042	6	3.164964	0.003298
train/pos/0_9.txt	age	1	0.007143	1	4.417727	0.031556
train/neg/10011_3.txt	aggravates	1	0.007246	1	4.417727	0.032011
train/neg/10008_2.txt	ago	1	0.003472	1	4.417727	0.015338
train/neg/10004_3.txt	agree	1	0.009615	1	4.417727	0.042476
train/pos/10000_8.txt	agreements	1	0.002278	1	4.417727	0.010064
train/neg/10008_2.txt	ahead	1	0.003472	1	4.417727	0.015338
train/pos/10007_7.txt	aids	1	0.002278	3	3.724580	0.008485
train/pos/10008_7.txt	aids	1	0.003086	3	3.724580	0.011494
train/pos/10015_8.txt	aids	1	0.003040	3	3.724580	0.011323
train/pos/10006_7.txt	ailments	1	0.002994	1	4.417727	0.013227
train/neg/10000_4.txt	air	4	0.005141	2	4.012262	0.020627
train/neg/10017_4.txt	air	1	0.005525	2	4.012262	0.022168
test/neg/10008_4.txt	aires	1	0.005988	1	4.417727	0.026453
train/neg/10000_4.txt	airline	1	0.001285	1	4.417727	0.005677
train/neg/10000_4.txt	airport	12	0.015424	1	4.417727	0.068139
train/pos/10007_7.txt	airwaves	1	0.002278	1	4.417727	0.010064
test/neg/10008_4.txt	alice	1	0.005988	1	4.417727	0.026453
test/neg/10003_3.txt	alida	1	0.004219	1	4.417727	0.018638
test/neg/10000_4.txt	aliens	2	0.008299	1	4.417727	0.036663
test/pos/10000_7.txt	alive	1	0.002841	2	4.012262	0.011399
test/pos/10005_8.txt	alive	1	0.002907	2	4.012262	0.011664
test/neg/0_2.txt	all	2	0.011696	24	1.891998	0.022129
test/neg/10000_4.txt	all	1	0.004149	24	1.891998	0.007850
test/neg/10001_1.txt	all	2	0.008929	24	1.891998	0.016894
test/neg/10002_3.txt	all	1	0.003135	24	1.891998	0.005931
test/neg/10005_2.txt	all	1	0.006135	24	1.891998	0.011607
test/pos/10000_7.txt	all	1	0.002841	24	1.891998	0.005375
test/pos/10004_9.txt	all	1	0.003175	24	1.891998	0.006007
test/pos/10005_8.txt	all	1	0.002907	24	1.891998	0.005500
test/pos/10008_8.txt	all	4	0.004167	24	1.891998	0.007884
train/neg/10003_1.txt	all	1	0.002494	24	1.891998	0.004719
train/neg/10005_3.txt	all	2	0.006116	24	1.891998	0.011571
train/neg/10008_2.txt	all	1	0.003472	24	1.891998	0.006569
train/neg/10009_1.txt	all	1	0.002915	24	1.891998	0.005515
train/neg/10014_2.txt	all	1	0.014925	24	1.891998	0.028238
train/pos/0_9.txt	all	1	0.007143	24	1.891998	0.013515
train/pos/10000_8.txt	all	1	0.002278	24	1.891998	0.004310
train/pos/10001_10.txt	all	1	0.006667	24	1.891998	0.012614
train/pos/10003_8.txt	all	2	0.016529	24	1.891998	0.031273
train/pos/10004_8.txt	all	2	0.011494	24	1.891998	0.021747
train/pos/10006_7.txt	all	2	0.005988	24	1.891998	0.011329
train/pos/10008_7.txt	all	1	0.003086	24	1.891998	0.005839
train/pos/10009_9.txt	all	1	0.003597	24	1.891998	0.006806
train/pos/10011_9.txt	all	1	0.004525	24	1.891998	0.008561
train/pos/10017_9.txt	all	2	0.013245	24	1.891998	0.025060
train/neg/10003_1.txt	allen	4	0.009975	3	3.724580	0.037153
train/neg/10004_3.txt	allen	4	0.038462	3	3.724580	0.143255
train/neg/10005_3.txt	allen	2	0.006116	3	3.724580	0.022780
test/neg/10003_3.txt	alluring	1	0.004219	1	4.417727	0.018638
test/neg/10000_4.txt	almost	1	0.004149	7	3.031432	0.012577
test/pos/10007_10.txt	almost	2	0.011494	7	3.031432	0.034843
test/pos/10008_8.txt	almost	1	0.001042	7	3.031432	0.003159
train/neg/10000_4.txt	almost	1	0.001285	7	3.031432	0.003895
train/neg/10011_3.txt	almost	1	0.007246	7	3.031432	0.021966
train/pos/10007_7.txt	almost	1	0.002278	7	3.031432	0.006906
train/pos/10014_8.txt	almost	1	0.005155	7	3.031432	0.015627
test/neg/10000_4.txt	alone	1	0.004149	1	4.417727	0.018329
test/neg/10003_3.txt	along	1	0.004219	5	3.319114	0.014003
test/neg/10006_2.txt	along	1	0.006944	5	3.319114	0.023048
test/pos/10000_7.txt	along	1	0.002841	5	3.319114	0.009430
train/neg/10000_4.txt	along	1	0.001285	5	3.319114	0.004265
train/neg/10003_1.txt	along	1	0.002494	5	3.319114	0.008278
test/neg/10001_1.txt	already	1	0.004464	2	4.012262	0.017911
train/pos/10000_8.txt	already	1	0.002278	2	4.012262	0.009140
train/neg/10000_4.txt	alright	1	0.001285	1	4.417727	0.005677
test/neg/10001_1.txt	also	1	0.004464	14	2.402824	0.010726
test/neg/10005_2.txt	also	1	0.006135	14	2.402824	0.014741
test/neg/10008_4.txt	also	1	0.005988	14	2.402824	0.014388
test/pos/10000_7.txt	also	3	0.008523	14	2.402824	0.020479
test/pos/10003_8.txt	also	1	0.004878	14	2.402824	0.011721
test/pos/10005_8.txt	also	1	0.002907	14	2.402824	0.006985
train/neg/10000_4.txt	also	3	0.003856	14	2.402824	0.009265
train/neg/10005_3.txt	also	1	0.003058	14	2.402824	0.007348
train/pos/10001_10.txt	also	1	0.006667	14	2.402824	0.016020
train/pos/10004_8.txt	also	1	0.005747	14	2.402824	0.013809
train/pos/1000_8.txt	also	2	0.023810	14	2.402824	0.057211
train/pos/10013_7.txt	also	1	0.006173	14	2.402824	0.014833
train/pos/10014_8.txt	also	2	0.010309	14	2.402824	0.024771
train/pos/10015_8.txt	also	1	0.003040	14	2.402824	0.007305
test/neg/10002_3.txt	although	1	0.003135	5	3.319114	0.010405
test/pos/10001_9.txt	although	1	0.004049	5	3.319114	0.013439
test/pos/10008_8.txt	although	1	0.001042	5	3.319114	0.003459
train/neg/10000_4.txt	although	2	0.002571	5	3.319114	0.008533
train/neg/10002_1.txt	although	1	0.006536	5	3.319114	0.021694
test/neg/10000_4.txt	always	1	0.004149	3	3.724580	0.015453
test/neg/10003_3.txt	always	1	0.004219	3	3.724580	0.015714
test/pos/10008_8.txt	always	1	0.001042	3	3.724580	0.003881
test/pos/10004_9.txt	am	1	0.003175	2	4.012262	0.012739
train/neg/10000_4.txt	am	1	0.001285	2	4.012262	0.005156
train/neg/10012_1.txt	amazement	1	0.005747	1	4.417727	0.025389
test/pos/10007_10.txt	amazing	1	0.005747	1	4.417727	0.025389
test/neg/10008_4.txt	ameche	1	0.005988	1	4.417727	0.026453
test/pos/10000_7.txt	american	1	0.002841	4	3.501436	0.009948
test/pos/10003_8.txt	american	1	0.004878	4	3.501436	0.017080
train/neg/10017_4.txt	american	1	0.005525	4	3.501436	0.019345
train/pos/10009_9.txt	american	1	0.003597	4	3.501436	0.012595
train/pos/10012_8.txt	americanized	1	0.006757	1	4.417727	0.029851
test/pos/10001_9.txt	americans	1	0.004049	1	4.417727	0.017887
train/neg/10003_1.txt	amid	1	0.002494	1	4.417727	0.011018
train/pos/10008_7.txt	among	1	0.003086	1	4.417727	0.013633
test/neg/10003_3.txt	amoral	1	0.004219	1	4.417727	0.018638
test/neg/10003_3.txt	amount	1	0.004219	2	4.012262	0.016928
train/pos/10009_9.txt	amount	1	0.003597	2	4.012262	0.014432
train/pos/10004_8.txt	amuse	1	0.005747	1	4.417727	0.025389
train/neg/10017_4.txt	amusing	1	0.005525	1	4.417727	0.024408
test/neg/0_2.txt	an	1	0.005848	32	1.614366	0.009441
test/neg/10000_4.txt	an	1	0.004149	32	1.614366	0.006698
test/neg/10003_3.txt	an	2	0.008439	32	1.614366	0.013624
test/neg/10008_4.txt	an	1	0.005988	32	1.614366	0.009667
test/pos/10000_7.txt	an	2	0.005682	32	1.614366	0.009173
test/pos/10001_9.txt	an	1	0.004049	32	1.614366	0.006537
test/pos/10003_8.txt	an	2	0.009756	32	1.614366	0.015750
test/pos/10006_7.txt	an	1	0.006993	32	1.614366	0.011289
test/pos/10007_10.txt	an	2	0.011494	32	1.614366	0.018556
test/pos/10008_8.txt	an	6	0.006250	32	1.614366	0.010090
train/neg/0_3.txt	an	1	0.008772	32	1.614366	0.014161
train/neg/10000_4.txt	an	3	0.003856	32	1.614366	0.006225
train/neg/10001_4.txt	an	1	0.007042	32	1.614366	0.011368
train/neg/10002_1.txt	an	1	0.006536	32	1.614366	0.010551
train/neg/10003_1.txt	an	2	0.004988	32	1.614366	0.008052
train/neg/10005_3.txt	an	2	0.006116	32	1.614366	0.009873
train/neg/10006_4.txt	an	1	0.006289	32	1.614366	0.010153
train/neg/10013_1.txt	an	2	0.014925	32	1.614366	0.024094
train/neg/10014_2.txt	an	1	0.014925	32	1.614366	0.024094
train/neg/10015_2.txt	an	2	0.022989	32	1.614366	0.037113
train/neg/10016_4.txt	an	1	0.007576	32	1.614366	0.012230
train/neg/10017_4.txt	an	2	0.011050	32	1.614366	0.017839
train/pos/10000_8.txt	an	2	0.004556	32	1.614366	0.007355
train/pos/10005_7.txt	an	1	0.009434	32	1.614366	0.015230
train/pos/10006_7.txt	an	1	0.002994	32	1.614366	0.004833
train/pos/10007_7.txt	an	3	0.006834	32	1.614366	0.011033
train/pos/10008_7.txt	an	3	0.009259	32	1.614366	0.014947
train/pos/10009_9.txt	an	2	0.007194	32	1.614366	0.011614
train/pos/1000_8.txt	an	1	0.011905	32	1.614366	0.019219
train/pos/10010_7.txt	an	1	0.003534	32	1.614366	0.005705
train/pos/10011_9.txt	an	1	0.004525	32	1.614366	0.007305
train/pos/10014_8.txt	an	1	0.005155	32	1.614366	0.008322
test/neg/0_2.txt	and	3	0.017544	58	1.033336	0.018129
test/neg/10000_4.txt	and	9	0.037344	58	1.033336	0.038589
test/neg/10001_1.txt	and	12	0.053571	58	1.033336	0.055357
test/neg/10002_3.txt	and	15	0.047022	58	1.033336	0.048590
test/neg/10003_3.txt	and	8	0.033755	58	1.033336	0.034880
test/neg/10004_2.txt	and	4	0.033898	58	1.033336	0.035028
test/neg/10005_2.txt	and	9	0.055215	58	1.033336	0.057056
test/neg/10006_2.txt	and	4	0.027778	58	1.033336	0.028704
test/neg/10007_4.txt	and	9	0.069767	58	1.033336	0.072093
test/neg/10008_4.txt	and	4	0.023952	58	1.033336	0.024750
test/pos/0_10.txt	and	4	0.026144	58	1.033336	0.027016
test/pos/10000_7.txt	and	10	0.028409	58	1.033336	0.029356
test/pos/10001_9.txt	and	2	0.008097	58	1.033336	0.008367
test/pos/10002_8.txt	and	4	0.031250	58	1.033336	0.032292
test/pos/10003_8.txt	and	6	0.029268	58	1.033336	0.030244
test/pos/10004_9.txt	and	17	0.053968	58	1.033336	0.055767
test/pos/10005_8.txt	and	7	0.020349	58	1.033336	0.021027
test/pos/10006_7.txt	and	6	0.041958	58	1.033336	0.043357
test/pos/10007_10.txt	and	6	0.034483	58	1.033336	0.035633
test/pos/10008_8.txt	and	49	0.051042	58	1.033336	0.052744
train/neg/0_3.txt	and	1	0.008772	58	1.033336	0.009064
train/neg/10001_4.txt	and	3	0.021127	58	1.033336	0.021831
train/neg/10002_1.txt	and	6	0.039216	58	1.033336	0.040523
train/neg/10003_1.txt	and	15	0.037406	58	1.033336	0.038653
train/neg/10004_3.txt	and	3	0.028846	58	1.033336	0.029808
train/neg/10005_3.txt	and	2	0.006116	58	1.033336	0.006320
train/neg/10006_4.txt	and	4	0.025157	58	1.033336	0.025996
train/neg/10007_1.txt	and	2	0.029412	58	1.033336	0.030392
train/neg/10008_2.txt	and	7	0.024306	58	1.033336	0.025116
train/neg/10009_1.txt	and	5	0.014577	58	1.033336	0.015063
train/neg/1000_4.txt	and	4	0.027397	58	1.033336	0.028310
train/neg/10010_3.txt	and	3	0.029703	58	1.033336	0.030693
train/neg/10011_3.txt	and	4	0.028986	58	1.033336	0.029952
